sequence_id,"Hugenholtz prokMSA_id","Hugenholtz Simrank id","Hugenholtz DNAML id","Hugenholtz DNAML columns","Hugenholtz tax string"
Elev_16S_1232,136494,63.73,0.90879,1069,"Hugenholtz:Bacteria; Bacteroidetes; Flexibacterales; PHOS-HE21; C0108; Unclassified; otu_699"
Elev_16S_1233,64872,73.37,0.925766,1104,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1234,211775,86.47,0.977654,1188,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_1235,211221,68.83,0.914255,1177,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Elev_16S_1236,132329,54.2,0.863763,1182,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Legionellales; Aquicella; otu_2384"
Elev_16S_1237,156617,67.3,0.909183,1178,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_1238,14438,66.72,0.917423,1137,"Hugenholtz:Bacteria; TM7; TM7-1; Unclassified; otu_2810"
Elev_16S_1239,113301,57.68,0.862891,1177,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; ii3-15; Riz6I; otu_203"
Elev_16S_1240,205033,72.89,0.951884,1190,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Elev_16S_1241,208582,89.27,0.983642,1182,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_1242,101884,73.12,0.94171,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; Unclassified; otu_2278"
Elev_16S_1243,211221,68.51,0.908194,1177,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Elev_16S_1246,208805,53.01,0.862251,1189,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Elev_16S_1248,208729,88.97,0.988133,1191,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Elev_16S_1249,148114,92.31,0.981985,1188,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Corynebacterineae; Mycobacteriaceae; Unclassified; otu_294"
Elev_16S_1250,210266,84.7,0.971636,1194,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; EB1017_group; FAC31; otu_251"
Elev_16S_1251,105686,88.87,0.958541,1176,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_1252,82023,59.73,0.898093,1190,"Hugenholtz:Bacteria; Bacteroidetes; b-17BO; Unclassified; otu_413"
Elev_16S_1253,173357,41.94,0.794376,1165,"Hugenholtz:Bacteria; OP11; Eub_2; WCHB1-56; otu_1756"
Elev_16S_1254,207115,60,0.863458,1189,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_1256,63277,72.03,0.928092,1128,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; KF-JG30-B3; otu_2014"
Elev_16S_1257,210152,81.02,0.968962,1192,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Elev_16S_1258,141902,63.5,0.904764,1192,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; Unclassified; otu_1659"
Elev_16S_1259,46917,70.69,0.92751,1188,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Plactomycetales; DEL04; otu_1850"
Elev_16S_1260,137747,68.13,0.938135,1146,"Hugenholtz:Bacteria; Actinobacteria; a13143; Unclassified; otu_235"
Elev_16S_1261,215449,79.62,0.950896,1172,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; EB1018; otu_2179"
Elev_16S_1262,143353,79.5,0.969136,1189,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Unclassified; otu_726"
Elev_16S_1264,202759,64.81,0.897657,1144,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Unclassified; otu_1809"
Elev_16S_1265,213804,59.51,0.897875,1195,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; EB1021; H16; otu_2610"
Elev_16S_1266,211462,73.76,0.919327,1189,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Elev_16S_1267,138806,60.5,0.878007,1186,"Hugenholtz:Bacteria; Nitrospirae; Nitrospirales; Nitrospiraceae; Nitrospira; Unclassified; otu_1705"
Elev_16S_1268,113483,86.68,0.982726,1180,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_1269,42214,52.72,0.856612,1192,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Micromonosporaceae; Unclassified; otu_333"
Elev_16S_1270,216638,72.81,0.940969,1195,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; Unclassified; otu_238"
Elev_16S_1273,143610,69.85,0.913572,1184,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_1274,204594,62.72,0.894052,1193,"Hugenholtz:Bacteria; WS3; Sediment-1; PRR-12; otu_2862"
Elev_16S_1276,204798,68.24,0.912816,1184,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_835; otu_1970"
Elev_16S_1277,14438,66.3,0.917336,1136,"Hugenholtz:Bacteria; TM7; TM7-1; Unclassified; otu_2810"
Elev_16S_1278,149420,74.15,0.924008,1177,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Elev_16S_1279,149754,76.84,0.916639,1176,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Bradyrhizobium; Rhodopseudomonas; Bradyrhizobiaceae; Afipia; Blastobacter; Rhizobium; Agromonas; Bradyrhizobium_japonicum; Rhodopseudomonas_palustris; Bradyrhizobium_japonicum_USDA_110; Bradyrhizobium_sp; Bradyrhizobium_lupini; Unclassified; otu_1930"
Elev_16S_1280,214986,69.58,0.90738,1186,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_1281,207066,83.96,0.969805,1191,"Hugenholtz:Bacteria; Acidobacteria; ABS-327; EB1093; otu_184"
Elev_16S_1282,213644,89.49,0.983831,1193,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin314; bacterium_Ellin361; otu_2011"
Elev_16S_1283,76270,88.04,0.964369,1129,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1285,211527,39.64,0.76554,1175,"Hugenholtz:Bacteria; OP11; Eub_2; WCHB1-56; otu_1756"
Elev_16S_1286,129332,76.36,0.946448,1069,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; FukuN24; Unclassified; otu_733"
Elev_16S_1287,46075,77.86,0.923441,1069,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Elev_16S_1288,209724,76.94,0.945562,1194,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; EB1017_group; FAC31; otu_251"
Elev_16S_1289,144019,87.83,0.982857,1189,"Hugenholtz:Bacteria; Acidobacteria; ABS-327; EB1093; otu_184"
Elev_16S_1290,213135,53.35,0.858821,1194,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_1292,110047,71.37,0.936085,1186,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; DSBR-B012; otu_732"
Elev_16S_1293,107831,69.54,0.939617,1148,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; Pirellulaceae; otu_1842"
Elev_16S_1294,129332,76.36,0.946448,1069,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; FukuN24; Unclassified; otu_733"
Elev_16S_1295,114260,63.18,0.869649,1184,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_1296,211113,79.94,0.960227,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; Unclassified; otu_2012"
Elev_16S_1297,65465,67.26,0.911261,1172,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; A20; otu_1890"
Elev_16S_1298,211563,70.3,0.910651,1191,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ephadobacter; Unclassified; otu_211"
Elev_16S_1299,66234,75.61,0.933033,1173,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Elev_16S_1300,125802,61.6,0.892323,1190,"Hugenholtz:Bacteria; WS3; Sediment-1; PRR-12; otu_2862"
Elev_16S_1301,216696,64.84,0.904372,1156,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; Unclassified; otu_2278"
Elev_16S_1302,129332,76.36,0.946448,1069,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; FukuN24; Unclassified; otu_733"
Elev_16S_1303,156857,72.15,0.929952,1150,"Hugenholtz:Bacteria; Acidobacteria; CCU21; otu_217"
Elev_16S_1304,215947,43.84,0.757575,1160,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Unclassified; otu_726"
Elev_16S_1305,88111,68.66,0.938295,1187,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_1306,211462,73.16,0.919182,1187,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Elev_16S_1307,216418,61.18,0.879184,1189,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Elev_16S_1308,210152,66.67,0.919531,1183,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Elev_16S_1309,158460,71.54,0.894081,1184,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Corynebacterineae; Mycobacteriaceae; Unclassified; otu_294"
Elev_16S_1311,160311,51.39,0.815247,1179,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; MC47; otu_371"
Elev_16S_1314,4416,80.48,0.961709,1193,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Acetobacterales; Roseococcaceae; Unclassified; otu_1903"
Elev_16S_1315,203882,76.11,0.919967,1194,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_1318,129332,76.73,0.946507,1070,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; FukuN24; Unclassified; otu_733"
Elev_16S_1319,210152,67.4,0.916203,1191,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Elev_16S_1320,177737,50.89,0.819753,1177,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Xanthomonadales; Rhodanobacter; Unclassified; otu_2526"
Elev_16S_1322,155524,37.38,0.762096,1055,"Hugenholtz:Bacteria; OD2; candidate_division_OP11; Unclassified; otu_1724"
Elev_16S_1324,212331,80.76,0.973133,1181,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Elev_16S_1325,169829,91.93,0.994092,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Comamonas; Variovorax; Variovorax_sp_WFF52; Variovorax_paradoxus; Variovorax_sp_HAB-30; Unclassified; otu_2241"
Elev_16S_1326,129332,76.36,0.946448,1069,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; FukuN24; Unclassified; otu_733"
Elev_16S_1327,58088,81.89,0.959166,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin314; bacterium_Ellin361; otu_2011"
Elev_16S_1328,133793,69.96,0.897904,1188,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Micrococcaceae; Arthrobacter; Unclassified; otu_326"
Elev_16S_1329,150977,85.68,0.979485,1191,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ephadobacter; Unclassified; otu_211"
Elev_16S_1330,202550,63.02,0.861452,1113,"Hugenholtz:Bacteria; OD2; SM2F11; KNA6-NB23; Elev_16S_1084; EV818EB5CPSAJJ44; otu_1733"
Elev_16S_1331,154995,56.77,0.872236,1188,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Elev_16S_1332,208895,74.71,0.953803,1194,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; Thermoleiphilaceae; C-F-2; MFC-EB10; otu_376"
Elev_16S_1333,202550,55.64,0.852179,1112,"Hugenholtz:Bacteria; OD2; SM2F11; KNA6-NB23; Elev_16S_1084; EV818EB5CPSAJJ44; otu_1733"
Elev_16S_1334,129332,76.11,0.945475,1070,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; FukuN24; Unclassified; otu_733"
Elev_16S_1335,142646,82.42,0.975037,1184,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_1336,100104,80.69,0.963715,1192,"Hugenholtz:Bacteria; Firmicutes; Bacilli; Paenibacillaceae; Unclassified; otu_1127"
Elev_16S_1337,216375,67.06,0.91456,1194,"Hugenholtz:Bacteria; Planctomycetes; WPS-1; Ellin6207; Planctomycetales; Planctomycetales_bacterium_Ellin6207; otu_1870"
Elev_16S_1338,137002,82.31,0.969747,1188,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Intrasporangiaceae; Intrasporangiaceae; Unclassified; otu_311"
Elev_16S_1339,131582,96.08,0.992406,1189,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Janthinobacterium; Duganella; Unclassified; otu_2257"
Elev_16S_1340,211777,61.78,0.874722,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; H4; H29; otu_2016"
Elev_16S_1341,213424,44.18,0.77974,1177,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; B74; otu_229"
Elev_16S_1342,114406,70.24,0.929821,1183,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; Unclassified; otu_1659"
Elev_16S_1343,104172,58.44,0.886901,1195,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; MC47; otu_371"
Elev_16S_1344,210710,77.63,0.954515,1190,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Elev_16S_1347,129332,76.73,0.946507,1070,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; FukuN24; Unclassified; otu_733"
Elev_16S_1349,160752,56.06,0.870202,1190,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; Microthrixineae; Unclassified; otu_257"
Elev_16S_1352,216499,57.69,0.882032,1193,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Ellin339; Unclassified; otu_2331"
Elev_16S_1353,209881,72.21,0.911508,1186,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Elev_16S_1354,138962,59.63,0.856118,1120,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Hyphomicrobiaceae2; Unclassified; otu_1953"
Elev_16S_1355,203603,66.78,0.894198,1138,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Ellin339; Unclassified; otu_2331"
Elev_16S_1357,211555,79.94,0.960227,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; Unclassified; otu_2012"
Elev_16S_1359,142954,94.24,0.986723,1065,"Hugenholtz:Bacteria; Firmicutes; Clostridiaceae; Unclassified; otu_1158"
Elev_16S_1360,207415,62.29,0.909546,1193,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Saprospiraceae; Unclassified; otu_738"
Elev_16S_1361,215609,70.04,0.909895,1174,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_1362,214372,96.93,0.994906,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1363,76740,75.97,0.922685,1122,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_1364,209832,58.94,0.845028,1183,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_1365,131220,70.22,0.93921,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; Unclassified; otu_2278"
Elev_16S_1366,209542,65.45,0.900985,1190,"Hugenholtz:Bacteria; Bacteroidetes; Flavobacteriales; Sporocytophaga; Unclassified; otu_674"
Elev_16S_1368,161144,81.2,0.961884,1192,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; bacterium_Ellin6071; otu_230"
Elev_16S_1369,206646,56.76,0.861961,1173,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_1370,113329,63.31,0.899023,1138,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1371,20395,52.86,0.860013,1193,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Polyangiaceae; OM27; Unclassified; otu_2630"
Elev_16S_1372,213547,60.64,0.841002,1177,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; CTD005-82B-02; otu_2550"
Elev_16S_1373,101218,66.34,0.924444,1193,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Legionellales; Unclassified; otu_2381"
Elev_16S_1374,113346,54.55,0.879954,1189,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; Anaerolineales; envOPS12; A30; otu_822"
Elev_16S_1375,177904,65.32,0.885724,1187,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Micrococcaceae; Arthrobacter; Micrococcus; Actinomycetales; Unclassified; otu_328"
Elev_16S_1376,1768,56.25,0.857237,1175,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Ellin6075; Unclassified; otu_193"
Elev_16S_1377,148523,65.79,0.9102,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Elev_16S_1378,46308,82.71,0.964515,1189,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; H4; H29; otu_2016"
Elev_16S_1379,113386,77.09,0.93703,1183,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Elev_16S_1380,128407,56.93,0.882018,1186,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Napoli-1B-37__BC07-1B-37; otu_2623"
Elev_16S_1381,131220,70.22,0.93921,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; Unclassified; otu_2278"
Elev_16S_1382,88963,74.04,0.922598,1145,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_1383,1783,74.1,0.935867,1184,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_1385,142472,72.28,0.919051,1194,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Elev_16S_1386,104001,73.86,0.961724,1190,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; Thermoleiphilaceae; Unclassified; otu_374"
Elev_16S_1388,97561,50.72,0.831526,1184,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1389,113287,67.83,0.899663,1184,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Sphingomonadales; Porphyrobacter; Unclassified; otu_2128"
Elev_16S_1391,216904,78,0.938687,1178,"Hugenholtz:Bacteria; Chloroflexi; Bljii12; EB1097; B07_WMSP1; otu_868"
Elev_16S_1392,114202,58.27,0.839127,1174,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Caulobacterales; Unclassified; otu_1977"
Elev_16S_1393,115129,54.21,0.877847,1194,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Saprospiraceae; Haliscomenobacter; MS-Irr1-H; otu_742"
Elev_16S_1394,113599,76.82,0.960692,1188,"Hugenholtz:Bacteria; Chloroflexi; Bljii12; EB1097; AKYG885; otu_867"
Elev_16S_1395,204092,82.01,0.967058,1154,"Hugenholtz:Bacteria; WS3; Sediment-1; PRR-12; otu_2862"
Elev_16S_1396,136478,52.39,0.872309,1191,"Hugenholtz:Bacteria; Bacteroidetes; Flexibacterales; PHOS-HE21; C0108; Unclassified; otu_699"
Elev_16S_1397,112915,82.46,0.965576,1134,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1398,78574,89.39,0.978017,1115,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; Unclassified; otu_2278"
Elev_16S_1399,209145,71.35,0.935838,1193,"Hugenholtz:Bacteria; SPAM; JG37-AG-121; JG34-KF-252; otu_2702"
Elev_16S_1400,105676,64.2,0.87728,1181,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1401,156414,70.48,0.935969,1191,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Elev_16S_1402,113599,76.82,0.960692,1188,"Hugenholtz:Bacteria; Chloroflexi; Bljii12; EB1097; AKYG885; otu_867"
Elev_16S_1403,104490,53.36,0.872847,1056,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; Unclassified; otu_200"
Elev_16S_1405,173338,70.59,0.912976,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Hyphomicrobiaceae2; Unclassified; otu_1953"
Elev_16S_1406,113243,55.07,0.874315,1187,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SOGA31; otu_860"
Elev_16S_1407,141902,63.5,0.904764,1192,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; Unclassified; otu_1659"
Elev_16S_1408,211909,53.69,0.862731,1183,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Unclassified; otu_726"
Elev_16S_1409,76740,90.92,0.982711,1122,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_1411,85458,64.52,0.889852,1188,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Ellin339; Unclassified; otu_2331"
Elev_16S_1413,209896,76.65,0.950823,1189,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_1414,151830,77.62,0.948309,1189,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; Unclassified; otu_2278"
Elev_16S_1415,99699,40.35,0.762503,1185,"Hugenholtz:Bacteria; ZB2; ABY1; Unclassified; otu_2869"
Elev_16S_1418,114037,49.23,0.807457,1184,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
Elev_16S_1419,141306,69.3,0.911145,1062,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_1420,166326,62.97,0.886247,1167,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Rhodobacterales; SM1D08; S36; otu_2106"
Elev_16S_1421,209896,76.65,0.950823,1189,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_1422,189873,65.09,0.911028,1177,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Elev_16S_1423,76986,70.4,0.932888,1130,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_1424,132699,60.23,0.91004,1193,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Saprospiraceae; Unclassified; otu_738"
Elev_16S_1425,212324,72.28,0.944748,1191,"Hugenholtz:Bacteria; Verrucomicrobia; Verruco-3; Verrucomicrobia_subdivision_3; otu_2833"
Elev_16S_1426,203444,61.43,0.878951,1177,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; p-1088-a5; Unclassified; otu_1834"
Elev_16S_1427,206027,79.2,0.958832,1193,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Elev_16S_1428,142472,79.16,0.95373,1192,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Elev_16S_1429,114406,70.24,0.923688,1185,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; Unclassified; otu_1659"
Elev_16S_1431,138492,88.18,0.980401,1190,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; Anaerolineales; envOPS12; A30; otu_822"
Elev_16S_1432,211309,75.79,0.951376,1194,"Hugenholtz:Bacteria; Planctomycetes; WPS-1; Ellin6207; Planctomycetales; Planctomycetales_bacterium_Ellin6207; otu_1870"
